price,website,brand,size,target_kg_min,target_kg_max,units,unit_price
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"467.0","mercadolibre.com.ar","babysec","p","0","6","12","38.92"
"414.0","mercadolibre.com.ar","babysec","xg","11","15","8","51.75"
"414.0","mercadolibre.com.ar","babysec","xg","11","15","8","51.75"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"467.0","mercadolibre.com.ar","babysec","p","0","6","12","38.92"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"820.0","mercadolibre.com.ar","pampers","rn+","3","6","20","41.0"
"1145.0","mercadolibre.com.ar","pampers","p","5","7.5","20","57.25"
"1246.49","mercadolibre.com.ar","babysec","rn","0","4.5","20","62.32"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"2005.14","mercadolibre.com.ar","babysec","xxg","13","20","50","40.1"
"2045.0","mercadolibre.com.ar","pampers","rn","0","4.5","36","56.81"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"1980.0","mercadolibre.com.ar","pampers","xxg","14","20","54","36.67"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"467.0","mercadolibre.com.ar","babysec","p","0","6","12","38.92"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"349.0","mercadolibre.com.ar","babysec","xxg","13","20","8","43.62"
"414.0","mercadolibre.com.ar","babysec","xg","11","15","8","51.75"
"3870.0","mercadolibre.com.ar","pampers","g","9","12","44","87.95"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"414.0","mercadolibre.com.ar","babysec","xg","11","15","8","51.75"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"1390.0","mercadolibre.com.ar","pampers","rn+","3","6","36","38.61"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"1434.6","mercadolibre.com.ar","pampers","xxg","14","20","30","47.82"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"1496.65","mercadolibre.com.ar","pampers","m","6","9.5","48","31.18"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"3199.0","mercadolibre.com.ar","babysec","m","5","9.5","52","61.52"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"2359.0","mercadolibre.com.ar","pampers","m","6","9.5","1","2359.0"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"1847.0","mercadolibre.com.ar","pampers","xg","12","15","32","57.72"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"437.0","mercadolibre.com.ar","pampers","m","6","9.5","10","43.7"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"437.0","mercadolibre.com.ar","pampers","xg","12","15","8","54.62"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"650.0","mercadolibre.com.ar","pampers","rn+","3","6","20","32.5"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"3870.0","mercadolibre.com.ar","pampers","xxg","14","20","34","113.82"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"2359.0","mercadolibre.com.ar","pampers","m","6","9.5","1","2359.0"
"2359.0","mercadolibre.com.ar","pampers","m","6","9.5","1","2359.0"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"1245.0","mercadolibre.com.ar","babysec","xxg","13","20","30","41.5"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"1278.0","mercadolibre.com.ar","babysec","xg","11","15","32","39.94"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"1980.0","mercadolibre.com.ar","pampers","xxg","14","20","54","36.67"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"1318.0","mercadolibre.com.ar","babysec","g","8.5","12","40","32.95"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"2300.0","mercadolibre.com.ar","pampers","xg","12","15","34","67.65"
"1434.6","mercadolibre.com.ar","pampers","xxg","14","20","30","47.82"
"2556.0","mercadolibre.com.ar","pampers","xxg","14","20","32","79.88"
"2215.0","mercadolibre.com.ar","pampers","g","9","12","40","55.38"
"1360.0","mercadolibre.com.ar","pampers","m","6","9.5","48","28.33"
"773.0","mercadolibre.com.ar","pampers","xxg","14","20","8","96.62"
"299.0","mercadolibre.com.ar","pampers","xg","12","15","8","37.38"
"1842.0","mercadolibre.com.ar","pampers","p","5","7.5","48","38.38"
"274.0","mercadolibre.com.ar","pampers","g","9","12","8","34.25"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"2300.0","mercadolibre.com.ar","pampers","xg","12","15","34","67.65"
"2556.0","mercadolibre.com.ar","pampers","xxg","14","20","32","79.88"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"1842.0","mercadolibre.com.ar","pampers","p","5","7.5","48","38.38"
"1842.0","mercadolibre.com.ar","pampers","p","5","7.5","48","38.38"
"2215.0","mercadolibre.com.ar","pampers","g","9","12","40","55.38"
"1360.0","mercadolibre.com.ar","pampers","m","6","9.5","48","28.33"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"1496.65","mercadolibre.com.ar","pampers","m","6","9.5","48","31.18"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"1980.0","mercadolibre.com.ar","pampers","g","9","12","68","29.12"
"2133.03","mercadolibre.com.ar","pampers","xg","12","15","58","36.78"
"1743.0","mercadolibre.com.ar","pampers","g","9","12","40","43.58"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"2300.0","mercadolibre.com.ar","pampers","xg","12","15","34","67.65"
"2300.0","mercadolibre.com.ar","pampers","xg","12","15","34","67.65"
"2556.0","mercadolibre.com.ar","pampers","xxg","14","20","32","79.88"
"2848.0","mercadolibre.com.ar","pampers","xxg","14","20","54","52.74"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"1430.0","mercadolibre.com.ar","babysec","m","5","9.5","48","29.79"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"650.0","mercadolibre.com.ar","pampers","rn+","3","6","20","32.5"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"1847.0","mercadolibre.com.ar","pampers","xg","12","15","32","57.72"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"1390.0","mercadolibre.com.ar","pampers","rn+","3","6","36","38.61"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"3870.0","mercadolibre.com.ar","pampers","xxg","14","20","34","113.82"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"3870.0","mercadolibre.com.ar","pampers","g","9","12","44","87.95"
"437.0","mercadolibre.com.ar","pampers","m","6","9.5","10","43.7"
"2867.0","mercadolibre.com.ar","pampers","g","9","12","72","39.82"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"2215.0","mercadolibre.com.ar","pampers","g","9","12","40","55.38"
"1360.0","mercadolibre.com.ar","pampers","m","6","9.5","48","28.33"
"1842.0","mercadolibre.com.ar","pampers","p","5","7.5","48","38.38"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"2300.0","mercadolibre.com.ar","pampers","xg","12","15","34","67.65"
"1842.0","mercadolibre.com.ar","pampers","p","5","7.5","48","38.38"
"1360.0","mercadolibre.com.ar","pampers","m","6","9.5","48","28.33"
"2556.0","mercadolibre.com.ar","pampers","xxg","14","20","32","79.88"
"2215.0","mercadolibre.com.ar","pampers","g","9","12","40","55.38"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"1360.0","mercadolibre.com.ar","pampers","m","6","9.5","48","28.33"
"1842.0","mercadolibre.com.ar","pampers","p","5","7.5","48","38.38"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"2120.0","mercadolibre.com.ar","pampers","rn+","3","6","56","37.86"
"1185.0","mercadolibre.com.ar","pampers","p","5","7.5","36","32.92"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"1777.0","mercadolibre.com.ar","pampers","rn+","3","6","36","49.36"
"1185.0","mercadolibre.com.ar","pampers","p","5","7.5","36","32.92"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"437.0","mercadolibre.com.ar","pampers","xg","12","15","8","54.62"
"2215.0","mercadolibre.com.ar","pampers","g","9","12","40","55.38"
"1658.0","mercadolibre.com.ar","pampers","rn","0","4.5","36","46.06"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"2007.0","mercadolibre.com.ar","pampers","xg","12","15","58","34.6"
"461.1","mercadolibre.com.ar","pampers","xxg","14","20","8","57.64"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"3870.0","mercadolibre.com.ar","pampers","g","9","12","44","87.95"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"2867.0","mercadolibre.com.ar","pampers","g","9","12","72","39.82"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"2848.0","mercadolibre.com.ar","pampers","xxg","14","20","54","52.74"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"3870.0","mercadolibre.com.ar","pampers","xxg","14","20","34","113.82"
"1390.0","mercadolibre.com.ar","pampers","rn+","3","6","36","38.61"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"650.0","mercadolibre.com.ar","pampers","rn+","3","6","20","32.5"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"2099.0","mercadolibre.com.ar","pampers","p","5","7.5","56","37.48"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"2867.0","mercadolibre.com.ar","pampers","xg","12","15","58","49.43"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"638.0","mercadolibre.com.ar","pampers","g","9","12","9","70.89"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"2867.0","mercadolibre.com.ar","pampers","m","6","9.5","72","39.82"
"437.0","mercadolibre.com.ar","pampers","p","5","7.5","12","36.42"
"2479.0","mercadolibre.com.ar","pampers","m","6","9.5","66","37.56"
"2359.0","mercadolibre.com.ar","pampers","g","9","12","68","34.69"
"461.1","mercadolibre.com.ar","pampers","p","5","7.5","8","57.64"
"437.0","mercadolibre.com.ar","pampers","m","6","9.5","10","43.7"
"1949.0","mercadolibre.com.ar","pampers","rn+","3","6","56","34.8"
"461.1","mercadolibre.com.ar","pampers","xxg","14","20","8","57.64"
"461.1","mercadolibre.com.ar","pampers","xxg","14","20","8","57.64"
"437.0","mercadolibre.com.ar","pampers","xg","12","15","8","54.62"
"461.1","mercadolibre.com.ar","pampers","xxg","14","20","8","57.64"
"461.1","mercadolibre.com.ar","pampers","xxg","14","20","8","57.64"
"461.1","mercadolibre.com.ar","pampers","xxg","14","20","8","57.64"
"461.1","mercadolibre.com.ar","pampers","xxg","14","20","8","57.64"
"4600.0","mercadolibre.com.ar","pampers","xxg","14","20","60","76.67"
"673.0","mercadolibre.com.ar","pampers","g","9","12","8","84.12"
"461.1","mercadolibre.com.ar","pampers","xxg","14","20","8","57.64"
"2446.0","mercadolibre.com.ar","pampers","xxg","14","20","34","71.94"
"1145.0","mercadolibre.com.ar","pampers","p","5","7.5","20","57.25"
"2446.0","mercadolibre.com.ar","pampers","xxg","14","20","34","71.94"
"2446.0","mercadolibre.com.ar","pampers","xg","12","15","36","67.94"
"2045.0","mercadolibre.com.ar","pampers","rn","0","4.5","36","56.81"
"2446.0","mercadolibre.com.ar","pampers","xg","12","15","36","67.94"
"2446.0","mercadolibre.com.ar","pampers","g","9","12","44","55.59"
"3110.0","mercadolibre.com.ar","pampers","m","6","9.5","72","43.19"
"3125.0","mercadolibre.com.ar","pampers","xxg","14","20","54","57.87"
"638.0","mercadolibre.com.ar","pampers","xxg","14","20","8","79.75"
"8000.0","mercadolibre.com.ar","pampers","g","9","12","40","200.0"
"2007.0","mercadolibre.com.ar","pampers","xg","12","15","58","34.6"
"1145.0","mercadolibre.com.ar","pampers","p","5","7.5","20","57.25"
"3075.0","mercadolibre.com.ar","pampers","xg","12","15","58","53.02"
"2479.0","mercadolibre.com.ar","pampers","m","6","9.5","66","37.56"
"1725.0","mercadolibre.com.ar","pampers","rn+","3","6","36","47.92"
"2045.0","mercadolibre.com.ar","pampers","rn","0","4.5","36","56.81"
"2446.0","mercadolibre.com.ar","pampers","g","9","12","44","55.59"
"1145.0","mercadolibre.com.ar","pampers","p","5","7.5","20","57.25"
"461.1","mercadolibre.com.ar","pampers","xxg","14","20","8","57.64"
"2045.0","mercadolibre.com.ar","pampers","rn","0","4.5","36","56.81"
"461.1","mercadolibre.com.ar","pampers","p","5","7.5","8","57.64"
"2446.0","mercadolibre.com.ar","pampers","xg","12","15","36","67.94"
"1725.0","mercadolibre.com.ar","pampers","rn+","3","6","36","47.92"
"3110.0","mercadolibre.com.ar","pampers","m","6","9.5","72","43.19"
"3110.0","mercadolibre.com.ar","pampers","m","6","9.5","72","43.19"
"3124.0","mercadolibre.com.ar","pampers","g","9","12","72","43.39"
"1145.0","mercadolibre.com.ar","pampers","p","5","7.5","20","57.25"
"461.1","mercadolibre.com.ar","pampers","m","6","9.5","8","57.64"
"673.0","mercadolibre.com.ar","pampers","g","9","12","8","84.12"
"1725.0","mercadolibre.com.ar","pampers","rn+","3","6","36","47.92"
"461.1","mercadolibre.com.ar","pampers","xg","12","15","8","57.64"
"2045.0","mercadolibre.com.ar","pampers","rn","0","4.5","36","56.81"
"2446.0","mercadolibre.com.ar","pampers","g","9","12","44","55.59"
"461.1","mercadolibre.com.ar","pampers","p","5","7.5","8","57.64"
"2045.0","mercadolibre.com.ar","pampers","rn","0","4.5","36","56.81"
"1145.0","mercadolibre.com.ar","pampers","p","5","7.5","20","57.25"
"2446.0","mercadolibre.com.ar","pampers","xg","12","15","36","67.94"
"1725.0","mercadolibre.com.ar","pampers","rn+","3","6","36","47.92"
"3110.0","mercadolibre.com.ar","pampers","m","6","9.5","72","43.19"
"673.0","mercadolibre.com.ar","pampers","g","9","12","8","84.12"
"2479.0","mercadolibre.com.ar","pampers","m","6","9.5","66","37.56"
"461.1","mercadolibre.com.ar","pampers","p","5","7.5","8","57.64"
